x,y,houhold,phouhold
350300,7656900,2.0930232558139537,0.13953488372093023
350500,7658100,0.3488372093023256,0.023255813953488372
353300,7661500,1.744186046511628,0.11627906976744186
377700,7656500,3.5365853658536586,2.5609756097560976
377900,7656500,25.463414634146343,18.4390243902439
322300,7656700,37,5
322500,7656700,52,7
322700,7656700,31,3
326500,7656700,6.085106382978723,2.765957446808511
326300,7656700,4.914893617021277,2.234042553191489
378100,7657500,0.7317073170731707,0.2926829268292683
377900,7656900,5.121951219512195,2.048780487804878
378500,7657100,0.7317073170731707,0.2926829268292683
378100,7657300,0.975609756097561,0.3902439024390244
378300,7656900,0.4878048780487805,0.1951219512195122
377900,7656700,4.390243902439025,1.7560975609756098
377900,7657100,7.560975609756097,3.024390243902439
322300,7656900,11.825242718446601,0.8155339805825242
322500,7656900,17.174757281553397,1.1844660194174756
322700,7656900,16,0
322900,7656900,12,5
323700,7656900,20,10
323900,7657100,3.1875,1.5
323900,7656900,13.8125,6.5
324100,7656900,11.555555555555555,3.466666666666667
324300,7656900,8.444444444444445,2.533333333333333
326500,7656900,20.670886075949365,8.987341772151899
326300,7656900,2.329113924050633,1.0126582278481013
348300,7658100,0.5818181818181818,0.43636363636363634
347900,7656900,0.8727272727272727,0.6545454545454545
342300,7656900,1.7454545454545454,1.309090909090909
342300,7657500,2.909090909090909,2.1818181818181817
342500,7657100,0.8727272727272727,0.6545454545454545
342300,7657300,7.5636363636363635,5.672727272727273
342300,7657100,1.4545454545454546,1.0909090909090908
322300,7657100,0.3082706766917293,0.11278195488721804
322300,7657300,40.69172932330827,14.887218045112782
322500,7657300,13.777777777777779,7.75
322500,7657100,2.2222222222222223,1.25
322700,7657100,14.327868852459016,6.786885245901639
322900,7657100,4.672131147540983,2.2131147540983607
323500,7657300,0.30434782608695654,0.13043478260869565
323300,7657100,2.4347826086956523,1.0434782608695652
323300,7657300,14.91304347826087,6.391304347826087
323100,7657500,3.347826086956522,1.434782608695652
324100,7657100,4.9655172413793105,1.9310344827586208
324300,7657100,13.03448275862069,5.068965517241379
326300,7657100,27,14
326500,7657100,18,6
342100,7657500,1.7391304347826086,0.9565217391304348
342100,7657100,5.434782608695652,2.989130434782609
341900,7658100,12.826086956521738,7.054347826086956
322700,7657500,6.296296296296297,1.5740740740740742
322900,7657500,13.333333333333334,3.3333333333333335
322700,7657300,0.37037037037037035,0.09259259259259259
326300,7657300,0.33766233766233766,0.11688311688311688
326500,7657300,24.98701298701299,8.64935064935065
326700,7657300,0.6753246753246753,0.23376623376623376
322100,7657500,12,0
322300,7657500,50,11
322500,7657500,34,9
324100,7657500,1.2592592592592593,0.2222222222222222
324100,7657700,15.74074074074074,2.7777777777777777
324500,7657900,3.737704918032787,1.5737704918032787
324500,7657500,1.8688524590163935,0.7868852459016393
324500,7657700,13.39344262295082,5.639344262295082
326300,7657900,12.25,4.083333333333333
326100,7657900,1.4583333333333333,0.4861111111111111
325500,7657500,1.4583333333333333,0.4861111111111111
326300,7657700,1.75,0.5833333333333334
325900,7657900,3.2083333333333335,1.0694444444444444
326300,7657500,0.875,0.2916666666666667
326500,7657500,25,15
326700,7657500,9.058823529411764,2.588235294117647
326700,7657700,0.8235294117647058,0.23529411764705882
326900,7657500,1.3725490196078431,0.39215686274509803
326700,7657900,2.7450980392156863,0.7843137254901961
322100,7657700,22,1
322300,7657700,67,13
322500,7657700,74,17
322700,7657700,107,12
322900,7657700,40,6
323100,7657700,33,5
323300,7657700,6.459627329192546,4.037267080745342
323500,7657700,33.54037267080745,20.96273291925466
323700,7657700,23,4
323900,7657700,15,7
324300,7657700,6.794117647058823,0.8235294117647058
324300,7657900,26.205882352941178,3.176470588235294
324900,7657900,5.25,2.5
324700,7657900,2.0416666666666665,0.9722222222222222
324700,7657700,12.541666666666666,5.972222222222222
324900,7657700,1.1666666666666667,0.5555555555555556
326500,7657700,39,20
322100,7657900,71,5
322300,7657900,75,15
322500,7657900,67,24
322700,7657900,43,20
322900,7657900,18,0
323100,7657900,25,2
323500,7657900,13.72340425531915,6.404255319148936
323300,7657900,1.2765957446808511,0.5957446808510638
323700,7657900,39,17
323900,7657900,36,14
324100,7657900,23,9
326500,7657900,27,10
378500,7657900,1.5151515151515151,0.45454545454545453
378300,7657900,1.5151515151515151,0.45454545454545453
378700,7658100,0.9090909090909091,0.2727272727272727
376300,7658500,1.2121212121212122,0.36363636363636365
377900,7658100,1.8181818181818181,0.5454545454545454
378100,7658700,6.0606060606060606,1.8181818181818181
377300,7658500,0.6060606060606061,0.18181818181818182
378100,7658500,1.2121212121212122,0.36363636363636365
376700,7658500,0.9090909090909091,0.2727272727272727
377900,7658700,4.242424242424242,1.2727272727272727
322100,7658100,8.064,2.072
322300,7658100,135.936,34.928
322500,7658100,73,20
322700,7658100,6.545454545454546,3.0545454545454547
322700,7658500,6.818181818181818,3.1818181818181817
322700,7658900,1.6363636363636365,0.7636363636363637
323500,7658100,8.125,3.7916666666666665
323500,7658300,6.875,3.2083333333333335
323700,7658100,25,8
323900,7658100,39,14
324100,7658100,22,4
324300,7658100,15,3
324900,7658100,1.2307692307692308,0.38461538461538464
324500,7658100,14.76923076923077,4.615384615384615
326100,7658100,0.8918918918918919,0.43243243243243246
325100,7658100,1.7837837837837838,0.8648648648648649
325900,7658300,26.16216216216216,12.684684684684685
325700,7658300,4.162162162162162,2.018018018018018
326300,7658300,1.3793103448275863,0.6896551724137931
326300,7658100,28.620689655172413,14.310344827586206
326500,7658100,42,13
326700,7658100,15,3
341700,7658100,18,9
322100,7658300,13,3
322300,7658300,47,4
322500,7658300,69,22
323700,7658300,29,22
323900,7658300,12,0
324100,7658300,14,5
324300,7658300,12.466666666666667,1.4666666666666666
324300,7658500,4.533333333333333,0.5333333333333333
324700,7658300,1.627906976744186,0.6976744186046512
324500,7658300,8.13953488372093,3.488372093023256
324500,7658500,4.232558139534884,1.813953488372093
326700,7658300,2.1538461538461537,0.7692307692307693
326500,7658300,11.846153846153847,4.230769230769231
341500,7658300,11,3
341700,7658300,37,15
341900,7658300,46,20
342100,7658300,17,5
322100,7658500,5.346534653465347,2.9702970297029703
322500,7658500,11.405940594059405,6.336633663366337
322300,7658500,19.247524752475247,10.693069306930694
323300,7658500,6.931506849315069,5.3561643835616435
323500,7658500,12.95890410958904,10.013698630136986
323500,7658900,2.1095890410958904,1.63013698630137
323900,7658500,7.258064516129032,2.4193548387096775
323700,7658500,10.741935483870968,3.5806451612903225
324100,7658500,12,5
326100,7658500,29.18918918918919,16.216216216216218
325900,7658500,6.8108108108108105,3.7837837837837838
326300,7658500,28,9
326500,7658500,11,2
326700,7658500,3.061224489795918,1.2244897959183674
326700,7658900,11.326530612244898,4.530612244897959
326700,7658700,0.6122448979591837,0.24489795918367346
341500,7658500,12.727272727272727,3.1818181818181817
341500,7658700,1.0909090909090908,0.2727272727272727
341300,7658500,2.1818181818181817,0.5454545454545454
341700,7658700,3.5454545454545454,1.6363636363636365
341700,7658500,9.454545454545455,4.363636363636363
342100,7658500,14.166666666666666,5.833333333333333
341900,7658500,2.8333333333333335,1.1666666666666667
342300,7658500,3.0697674418604652,1.3953488372093024
342300,7658700,7.930232558139535,3.604651162790698
322100,7658900,11.172413793103448,1.8620689655172413
322100,7658700,0.8275862068965517,0.13793103448275862
322500,7658900,6.886956521739131,2.008695652173913
322300,7658700,4.591304347826087,1.3391304347826087
322300,7658900,12.521739130434783,3.652173913043478
323900,7658700,12.115942028985508,7.7101449275362315
323900,7658900,1.2753623188405796,0.8115942028985508
323700,7658700,5.101449275362318,3.246376811594203
323700,7658900,3.5072463768115942,2.2318840579710146
324100,7658900,0.8313253012048193,0.43373493975903615
324100,7658700,45.16867469879518,23.566265060240966
324300,7658700,25,2
324500,7658700,19,2
324700,7658700,11.35483870967742,5.161290322580645
324700,7658900,3.5483870967741935,1.6129032258064515
324900,7658700,1.7741935483870968,0.8064516129032258
324900,7658900,5.32258064516129,2.4193548387096775
325900,7658700,0.96,0.24
325300,7658900,0.32,0.08
326100,7658900,3.84,0.96
325100,7658900,3.84,0.96
325900,7658900,6.4,1.6
325700,7658900,0.64,0.16
326300,7658700,16.40506329113924,7.518987341772152
326300,7658900,7.594936708860759,3.481012658227848
326500,7658700,24,12
342100,7658700,4.626086956521739,3.634782608695652
341900,7658700,9.373913043478261,7.3652173913043475
342500,7658700,15.673469387755102,5.877551020408164
342700,7658700,0.32653061224489793,0.12244897959183673
357100,7658700,4.385542168674699,1.2530120481927711
356900,7658900,4.048192771084337,1.1566265060240963
357100,7658900,4.554216867469879,1.3012048192771084
356900,7658700,1.0120481927710843,0.2891566265060241
357300,7658700,2.8,0.7
357700,7659700,2,0.5
357500,7660100,0.4,0.1
357300,7658900,2,0.5
357700,7659500,2.8,0.7
357300,7659900,2,0.5
324300,7658900,12,4
324500,7658900,15,7
326500,7658900,14,5
342100,7658900,13,5.85
341900,7658900,4.333333333333333,1.95
341900,7659100,2.6666666666666665,1.2
342500,7658900,4,1.6
342300,7659700,5,2
342300,7658900,6,2.4
377900,7658900,1.0515463917525774,0.3711340206185567
377500,7658900,1.7525773195876289,0.6185567010309279
378300,7658900,9.814432989690722,3.463917525773196
377700,7658900,3.8556701030927836,1.3608247422680413
378100,7658900,17.52577319587629,6.185567010309279
322100,7659100,20,0
322300,7659300,1.7567567567567568,0.2702702702702703
322300,7659100,11.243243243243244,1.7297297297297298
322700,7659100,6.338582677165355,3.3070866141732282
322900,7659100,4.708661417322834,2.456692913385827
322500,7659100,11.952755905511811,6.2362204724409445
323500,7659300,12.623188405797102,3.8840579710144927
323500,7659100,0.37681159420289856,0.11594202898550725
323700,7659100,1.4074074074074074,0.2222222222222222
323700,7659300,5.277777777777778,0.8333333333333334
323700,7659500,12.314814814814815,1.9444444444444444
323900,7659300,5.945945945945946,1.6216216216216217
323900,7659100,5.054054054054054,1.3783783783783783
324100,7659100,13,7
324300,7659300,2.5277777777777777,1.1666666666666667
324300,7659100,4.694444444444445,2.1666666666666665
324300,7659500,5.777777777777778,2.6666666666666665
324500,7659100,9.788235294117648,2.2588235294117647
324700,7659100,1.5294117647058822,0.35294117647058826
324500,7659700,0.9176470588235294,0.21176470588235294
324500,7659500,0.7647058823529411,0.17647058823529413
325700,7659100,10.271604938271604,1.5802469135802468
325500,7659100,2.728395061728395,0.41975308641975306
325900,7659100,21,9
326100,7659100,2.5714285714285716,0.7142857142857143
326100,7659300,33.42857142857143,9.285714285714286
326300,7659100,12,2
337500,7659700,5.862068965517241,3.2241379310344827
337500,7659300,0.3448275862068966,0.1896551724137931
337300,7659500,1.7241379310344827,0.9482758620689655
337500,7659500,3.103448275862069,1.706896551724138
337300,7659900,4.482758620689655,2.4655172413793105
337500,7659900,1.7241379310344827,0.9482758620689655
337100,7659900,0.3448275862068966,0.1896551724137931
337500,7659100,2.413793103448276,1.3275862068965518
357100,7659500,1.0112359550561798,0.4044943820224719
356900,7659100,4.382022471910112,1.752808988764045
356900,7659300,3.033707865168539,1.2134831460674158
357100,7659300,2.5280898876404496,1.0112359550561798
357100,7659100,4.044943820224719,1.6179775280898876
377900,7659100,19,9
378100,7659100,16.37007874015748,5.456692913385827
378300,7659100,4.6299212598425195,1.5433070866141732
322100,7659300,18.366666666666667,1.2666666666666666
321900,7659300,10.633333333333333,0.7333333333333333
323100,7659300,1.3457943925233644,0.14953271028037382
323100,7659500,1.0093457943925233,0.11214953271028037
322700,7659300,8.91588785046729,0.9906542056074766
322900,7659300,2.3551401869158877,0.2616822429906542
322900,7659500,1.3457943925233644,0.14953271028037382
322700,7659500,2.0186915887850465,0.22429906542056074
322500,7659300,1.0093457943925233,0.11214953271028037
323300,7659300,17,7
324100,7659300,17,5
325700,7659300,18.4,10.4
325500,7659300,4.6,2.6
325900,7659300,54,21
326300,7659300,23,6
326700,7659300,2.4545454545454546,0.9818181818181818
326500,7659300,0.8181818181818182,0.32727272727272727
326500,7659500,11.727272727272727,4.6909090909090905
356700,7659300,1.263157894736842,0.42105263157894735
356700,7659500,2.526315789473684,0.8421052631578947
356500,7659700,1.894736842105263,0.631578947368421
356500,7659500,8.210526315789474,2.736842105263158
356300,7659500,4.105263157894737,1.368421052631579
378300,7659500,3.4545454545454546,1.4545454545454546
378100,7659500,5.181818181818182,2.1818181818181817
378300,7659300,1.0363636363636364,0.43636363636363634
377900,7659500,4.1454545454545455,1.7454545454545454
378100,7659300,1.3818181818181818,0.5818181818181818
377900,7659300,3.8,1.6
321900,7659700,5.176470588235294,1.411764705882353
321900,7659500,3.019607843137255,0.8235294117647058
321700,7659700,4.313725490196078,1.1764705882352942
322300,7659700,9.490196078431373,2.588235294117647
323300,7659500,11,5
323500,7659500,24,7
323900,7659500,34,14
324100,7659500,20,5
325500,7659500,2.5434782608695654,0.782608695652174
325700,7659500,10.456521739130435,3.217391304347826
325900,7659500,27,9
326100,7659500,32,14
326300,7659500,29,13
337700,7659500,2.07,0.72
337900,7659700,4.14,1.44
337700,7659900,6.44,2.24
337700,7659700,10.35,3.6
340500,7660300,5.572815533980583,2.7864077669902914
340100,7659500,1.087378640776699,0.5436893203883495
340300,7659500,0.27184466019417475,0.13592233009708737
340500,7660500,4.893203883495145,2.4466019417475726
340500,7659900,1.6310679611650485,0.8155339805825242
340500,7659500,0.5436893203883495,0.27184466019417475
321300,7660100,4.642857142857143,1.4285714285714286
321300,7660300,7.892857142857143,2.4285714285714284
321500,7659700,0.4642857142857143,0.14285714285714285
322500,7659700,1.0666666666666667,0.17777777777777778
323300,7659700,0.26666666666666666,0.044444444444444446
323100,7659900,2.4,0.4
323100,7659700,1.3333333333333333,0.2222222222222222
323300,7659900,6.933333333333334,1.1555555555555554
323500,7659700,18,5
323700,7659700,43,20
323900,7659700,13,3
324100,7659700,16,2
325100,7659700,0.3064516129032258,0.12903225806451613
325100,7660100,18.693548387096776,7.870967741935484
325500,7659900,2.485981308411215,0.6542056074766355
325700,7659900,6.037383177570093,1.588785046728972
325700,7660100,4.261682242990654,1.1214953271028036
325700,7659700,1.4205607476635513,0.37383177570093457
325500,7660100,23.794392523364486,6.261682242990654
325900,7659700,21,9
326300,7659700,8.724137931034482,3.413793103448276
326100,7659700,14.275862068965518,5.586206896551724
355300,7659700,0.2696629213483146,0.11235955056179775
355500,7659900,2.157303370786517,0.898876404494382
355300,7659900,1.348314606741573,0.5617977528089888
355500,7660100,20.224719101123597,8.426966292134832
356100,7659900,1.8571428571428572,0.42857142857142855
356100,7659700,0.9285714285714286,0.21428571428571427
355900,7659900,5.107142857142857,1.1785714285714286
355900,7660100,5.107142857142857,1.1785714285714286
357900,7659900,4,1
358300,7659700,2.4,0.6
358100,7659900,0.8,0.2
357900,7660100,2.4,0.6
358500,7659900,1.6,0.4
358300,7659900,0.8,0.2
377300,7659700,3.849056603773585,2.943396226415094
377500,7659700,13.150943396226415,10.056603773584905
377700,7659700,24,14
377900,7659700,12,4
378100,7659700,4.148936170212766,2.074468085106383
378100,7660100,21.851063829787233,10.925531914893616
322100,7660300,1.5277777777777777,0.5555555555555556
322100,7659900,2.4444444444444446,0.8888888888888888
322300,7659900,7.027777777777778,2.5555555555555554
323500,7659900,14,7
323700,7659900,14,8
323900,7659900,15.866666666666667,7.466666666666667
324100,7659900,1.1333333333333333,0.5333333333333333
325300,7659900,4.162162162162162,1.5135135135135136
325300,7660100,28.83783783783784,10.486486486486486
325900,7659900,12.25531914893617,4.085106382978723
325900,7660100,5.74468085106383,1.9148936170212767
326100,7660100,0.2923076923076923,0.18461538461538463
326300,7659900,1.7538461538461538,1.1076923076923078
326100,7659900,15.784615384615385,9.96923076923077
326100,7660300,1.1692307692307693,0.7384615384615385
340700,7660100,5.084507042253521,2.408450704225352
340700,7659900,3.7464788732394365,1.7746478873239437
340700,7660300,10.169014084507042,4.816901408450704
340900,7660100,5.571428571428571,3.4285714285714284
340900,7659900,0.9285714285714286,0.5714285714285714
340900,7660300,6.5,4
342300,7659900,5.953488372093023,2.2325581395348837
343100,7660900,1.8604651162790697,0.6976744186046512
342900,7660300,5.5813953488372094,2.0930232558139537
342700,7660900,0.7441860465116279,0.27906976744186046
342900,7660900,0.7441860465116279,0.27906976744186046
342300,7660100,1.1162790697674418,0.4186046511627907
355700,7660100,11.707317073170731,8.78048780487805
355700,7659900,0.2926829268292683,0.21951219512195122
377500,7659900,13.846153846153847,6.923076923076923
377300,7660100,0.9230769230769231,0.46153846153846156
377300,7659900,7.384615384615385,3.6923076923076925
375500,7660100,5.230769230769231,2.6153846153846154
375700,7660100,0.6153846153846154,0.3076923076923077
377700,7659900,53,28
377900,7659900,25,10
321100,7660300,12.551020408163266,0.8367346938775511
321100,7660100,2.4489795918367347,0.16326530612244897
323500,7660100,3.098360655737705,0.8852459016393442
323300,7660100,1.0327868852459017,0.29508196721311475
323700,7660100,15.836065573770492,4.524590163934426
323100,7660100,1.0327868852459017,0.29508196721311475
323900,7660100,12.090909090909092,5.181818181818182
324100,7660100,1.9090909090909092,0.8181818181818182
337700,7660100,9.543859649122806,3.9298245614035086
337900,7660100,7.456140350877193,3.0701754385964914
356300,7660300,2.1818181818181817,0.6545454545454545
356500,7660300,13.090909090909092,3.9272727272727272
356300,7660100,0.7272727272727273,0.21818181818181817
356500,7660100,4,1.2
377700,7660100,37,16
377900,7660100,36,13
378500,7660100,2.548780487804878,1.7439024390243902
378300,7660100,16.451219512195124,11.25609756097561
323300,7660500,1.3333333333333333,0.23529411764705882
323700,7660300,6.666666666666667,1.1764705882352942
323700,7660500,9,1.588235294117647
324500,7660300,4.162162162162162,2.081081081081081
324700,7660300,3.7837837837837838,1.8918918918918919
324900,7660300,6.054054054054054,3.027027027027027
325100,7660300,28.48936170212766,16.070921985815602
325300,7660300,10.51063829787234,5.929078014184397
325500,7660300,12,2
325700,7660300,20,6
337500,7660700,3.923076923076923,2.5384615384615383
337300,7660700,0.9807692307692307,0.6346153846153846
337500,7660500,4.576923076923077,2.9615384615384617
337300,7660900,5.884615384615385,3.8076923076923075
337500,7660300,1.6346153846153846,1.0576923076923077
355700,7660300,2.1702127659574466,0.3829787234042553
355500,7660300,8.319148936170214,1.4680851063829787
355500,7660900,6.51063829787234,1.148936170212766
356100,7660700,0.45161290322580644,0.22580645161290322
355900,7660500,0.9032258064516129,0.45161290322580644
356100,7660500,12.193548387096774,6.096774193548387
355900,7660300,0.45161290322580644,0.22580645161290322
356900,7660300,2.7972972972972974,0.7297297297297297
356900,7660500,9.945945945945946,2.5945945945945947
357100,7660300,1.2432432432432432,0.32432432432432434
356700,7660300,3.108108108108108,0.8108108108108109
356700,7660500,1.2432432432432432,0.32432432432432434
357100,7660500,4.662162162162162,1.2162162162162162
357700,7660900,1.9672131147540983,0.4918032786885246
357700,7660700,1.3114754098360655,0.32786885245901637
357900,7660700,4.262295081967213,1.0655737704918034
357900,7660300,2.9508196721311477,0.7377049180327869
357900,7660900,3.9344262295081966,0.9836065573770492
357300,7660700,1.9672131147540983,0.4918032786885246
357900,7660500,3.6065573770491803,0.9016393442622951
358500,7660500,3.6363636363636362,0.9090909090909091
358300,7660500,4,1
358500,7660900,0.7272727272727273,0.18181818181818182
358300,7660300,1.0909090909090908,0.2727272727272727
358500,7660300,0.7272727272727273,0.18181818181818182
358100,7660700,1.0909090909090908,0.2727272727272727
358100,7660500,0.7272727272727273,0.18181818181818182
375100,7661700,3.673469387755102,1.2244897959183674
375900,7660300,0.30612244897959184,0.10204081632653061
375500,7661500,0.6122448979591837,0.20408163265306123
375300,7661500,0.9183673469387755,0.30612244897959184
375900,7660700,0.30612244897959184,0.10204081632653061
374300,7661300,1.530612244897959,0.5102040816326531
375700,7660300,1.2244897959183674,0.40816326530612246
375700,7661700,3.061224489795918,1.0204081632653061
374900,7661500,3.36734693877551,1.1224489795918366
377700,7660300,9.257142857142858,3.085714285714286
377500,7660300,2.742857142857143,0.9142857142857143
377900,7660300,12,4
378100,7660500,3.611111111111111,1.9259259259259258
378100,7660300,11.38888888888889,6.074074074074074
378300,7660500,1.5178571428571428,0.8035714285714286
378300,7660300,32.482142857142854,17.196428571428573
320900,7660500,24,0
321100,7660500,16,0
321300,7660500,13.243243243243244,1.8918918918918919
321500,7660500,0.7567567567567568,0.10810810810810811
324300,7660900,3.473684210526316,1.894736842105263
324500,7660900,5.5,3
324500,7660500,0.5789473684210527,0.3157894736842105
323900,7660900,1.4473684210526316,0.7894736842105263
325100,7660500,21.203883495145632,3.029126213592233
324900,7660500,6.796116504854369,0.970873786407767
325300,7660500,15,6
325500,7660700,8.857142857142858,3.220779220779221
325500,7660500,13.142857142857142,4.779220779220779
326300,7660900,1,0.5
325900,7660700,4.666666666666667,2.3333333333333335
325700,7660700,2.3333333333333335,1.1666666666666667
325700,7660500,2,1
326100,7660500,1.3333333333333333,0.6666666666666666
325900,7660500,4.666666666666667,2.3333333333333335
337700,7660700,5.1923076923076925,3.173076923076923
337900,7660500,1.7307692307692308,1.0576923076923077
337700,7660500,6.230769230769231,3.8076923076923075
337700,7660900,1.3846153846153846,0.8461538461538461
337900,7660700,3.4615384615384617,2.1153846153846154
340700,7660500,13,4
340900,7660500,12.69047619047619,4.880952380952381
341300,7660500,0.30952380952380953,0.11904761904761904
354500,7660700,6,1.25
355100,7660700,2.2857142857142856,0.47619047619047616
354500,7660500,1.4285714285714286,0.2976190476190476
354900,7660700,7.714285714285714,1.6071428571428572
354700,7660700,6.571428571428571,1.369047619047619
356500,7660500,11.172413793103448,2.793103448275862
356300,7660500,0.8275862068965517,0.20689655172413793
376700,7661500,0.88,0.2
376700,7661100,4.986666666666666,1.1333333333333333
376700,7661300,10.266666666666667,2.3333333333333335
376100,7660500,4.693333333333333,1.0666666666666667
376500,7661700,0.88,0.2
376700,7661700,0.29333333333333333,0.06666666666666667
377500,7660500,29.473684210526315,15.473684210526315
377700,7660500,10.526315789473685,5.526315789473684
320700,7660700,15,1
321100,7660700,7.729468599033816,0.5797101449275363
320900,7660700,32.270531400966185,2.420289855072464
321500,7660700,6.348894348894349,0.2800982800982801
321300,7660700,61.65110565110565,2.7199017199017197
322500,7660700,0.4782608695652174,0.08695652173913043
322500,7660900,11,2
322700,7660900,0.4782608695652174,0.08695652173913043
322500,7661100,4.304347826086956,0.782608695652174
322700,7661100,5.739130434782608,1.0434782608695652
323100,7660700,3.6,2.7
323300,7660700,8.4,6.3
323500,7660700,22,11
323700,7660700,21,8
324900,7660700,12,4
325100,7660700,20,5
325300,7660700,11.936170212765957,4.212765957446808
325300,7660900,5.0638297872340425,1.7872340425531914
340700,7660700,10.074074074074074,2.3703703703703702
340700,7660900,6.925925925925926,1.6296296296296295
341100,7660700,4.63013698630137,1.9589041095890412
340900,7660700,21.36986301369863,9.04109589041096
356300,7660700,8.547945205479452,1.9726027397260273
356500,7660700,17.45205479452055,4.027397260273973
356700,7660700,8.16,1.36
356700,7660900,3.84,0.64
357100,7660900,4.551724137931035,1.0344827586206897
357100,7660700,2.2758620689655173,0.5172413793103449
356900,7660900,12.137931034482758,2.7586206896551726
356900,7660700,3.0344827586206895,0.6896551724137931
377700,7660700,4.653061224489796,1.2244897959183674
377300,7660700,1.163265306122449,0.30612244897959184
377500,7660700,13.183673469387756,3.4693877551020407
320700,7661100,4.296296296296297,0.14814814814814814
320700,7660900,24.703703703703702,0.8518518518518519
320900,7661100,4.592592592592593,0.12757201646090535
320900,7660900,31.40740740740741,0.8724279835390947
321100,7661900,2.675675675675676,0
321100,7660900,30.324324324324323,0
321300,7660900,38.75486381322957,0
321300,7661100,1.245136186770428,0
321500,7660900,11.35135135135135,0.8108108108108109
321500,7661500,1.135135135135135,0.08108108108108109
321500,7661700,0.3783783783783784,0.02702702702702703
321500,7661300,1.135135135135135,0.08108108108108109
321700,7661100,0.9230769230769231,0.2692307692307692
321900,7661100,8.307692307692308,2.423076923076923
321900,7660900,2.769230769230769,0.8076923076923077
321900,7661300,0.46153846153846156,0.1346153846153846
321700,7661300,6.923076923076923,2.019230769230769
321700,7661500,4.615384615384615,1.3461538461538463
322100,7661300,4.525252525252525,0.8484848484848485
322100,7661100,3.2323232323232323,0.6060606060606061
322300,7661100,4.363636363636363,0.8181818181818182
322300,7661300,1.9393939393939394,0.36363636363636365
322300,7660900,1.9393939393939394,0.36363636363636365
323300,7660900,18,10
323500,7660900,31,12
323700,7660900,16,5
324700,7660900,14,2
324900,7660900,7.578947368421052,2.526315789473684
325100,7660900,16.42105263157895,5.473684210526316
341100,7660900,7.619047619047619,3.3333333333333335
340900,7660900,24.38095238095238,10.666666666666666
354700,7660900,13,4
354900,7660900,15,6
356300,7660900,21,6
356500,7660900,15,5
377500,7660900,10.528301886792454,5.264150943396227
377300,7660900,0.6792452830188679,0.33962264150943394
377700,7660900,6.7924528301886795,3.3962264150943398
322900,7661100,26,15
323100,7661300,1.7204301075268817,0.4838709677419355
323300,7661300,1.032258064516129,0.2903225806451613
323500,7661100,19.268817204301076,5.419354838709677
323300,7661100,3.78494623655914,1.064516129032258
323700,7661100,6.193548387096774,1.7419354838709677
324500,7661100,11.631578947368421,6.2631578947368425
323900,7661100,1.368421052631579,0.7368421052631579
324700,7661100,12,5
324900,7661100,16,7
325100,7661100,15,6
327100,7661100,0.5238095238095238,0.19047619047619047
327300,7661100,0.5238095238095238,0.19047619047619047
327500,7661300,1.5714285714285714,0.5714285714285714
325500,7661500,1.0476190476190477,0.38095238095238093
325300,7661500,2.357142857142857,0.8571428571428571
325300,7661100,1.3095238095238095,0.47619047619047616
325300,7661300,3.6666666666666665,1.3333333333333333
337500,7661100,1.945945945945946,0.972972972972973
337500,7665900,2.27027027027027,1.135135135135135
337500,7661500,1.945945945945946,0.972972972972973
337500,7661300,2.27027027027027,1.135135135135135
337300,7661300,1.2972972972972974,0.6486486486486487
339700,7663700,0.32432432432432434,0.16216216216216217
337700,7661100,1.945945945945946,0.972972972972973
340700,7661300,32.43103448275862,15.362068965517242
340700,7661100,5.568965517241379,2.6379310344827585
340900,7661100,14.097560975609756,4.975609756097561
341100,7661100,2.902439024390244,1.024390243902439
341300,7661300,9.142857142857142,4
341300,7661100,6.857142857142857,3
342900,7661100,13.3,7.6
342700,7661100,4.9,2.8
342500,7661100,2.45,1.4
342300,7661100,0.35,0.2
343100,7661300,16.271186440677965,3.2542372881355934
343100,7661100,3.7288135593220337,0.7457627118644068
355100,7661100,0.8769230769230769,0.4153846153846154
355100,7661300,1.1692307692307693,0.5538461538461539
354700,7661100,5.2615384615384615,2.4923076923076923
354700,7661300,1.4615384615384615,0.6923076923076923
354900,7661100,4.384615384615385,2.076923076923077
354900,7661300,5.846153846153846,2.769230769230769
356100,7661100,6.3,2.25
355900,7661100,7.7,2.75
356300,7661100,16,5
356500,7661100,15,4
356700,7661100,17,4
356900,7661100,19.526315789473685,2.789473684210526
357100,7661100,1.4736842105263157,0.21052631578947367
357300,7661300,9.132352941176471,1.588235294117647
357300,7661500,12.514705882352942,2.176470588235294
357300,7661100,1.3529411764705883,0.23529411764705882
357500,7661500,2.4791666666666665,0.5833333333333334
357500,7661300,12.395833333333334,2.9166666666666665
357500,7661100,2.125,0.5
357700,7661100,0.9908256880733946,0.1651376146788991
357700,7661300,17.009174311926607,2.834862385321101
358500,7661100,1.1368421052631579,0.12631578947368421
358100,7661500,7.2,0.8
358300,7661500,0.37894736842105264,0.042105263157894736
357900,7661300,0.7578947368421053,0.08421052631578947
357900,7661500,7.010526315789473,0.7789473684210526
358300,7661100,0.7578947368421053,0.08421052631578947
358100,7661100,0.7578947368421053,0.08421052631578947
376900,7661100,2.2037037037037037,0.5185185185185185
377300,7661100,9.444444444444445,2.2222222222222223
377100,7661100,5.351851851851852,1.2592592592592593
322700,7661300,12.808510638297872,4.574468085106383
322500,7661300,1.1914893617021276,0.425531914893617
322900,7661300,36,11
