x,y
363200,7640600
363400,7640600
363600,7640600
363800,7640600
364000,7640600
364200,7640600
364400,7640600
364600,7640600
364800,7640600
365000,7640600
365200,7640600
365400,7640600
365600,7640600
365800,7640600
366000,7640600
366200,7640600
366400,7640600
366600,7640600
366800,7640600
367000,7640600
367200,7640600
367400,7640600
367600,7640600
367800,7640600
368000,7640600
368200,7640600
368400,7640600
368600,7640600
368800,7640600
369000,7640600
369200,7640600
369400,7640600
369600,7640600
369800,7640600
370000,7640600
370200,7640600
370400,7640600
370600,7640600
370800,7640600
371000,7640600
371200,7640600
371400,7640600
371600,7640600
371800,7640600
372000,7640600
372200,7640600
372400,7640600
372600,7640600
372800,7640600
373000,7640600
373200,7640600
373400,7640600
373600,7640600
373800,7640600
374000,7640600
374200,7640600
374400,7640600
374600,7640600
374800,7640600
375000,7640600
375200,7640600
375400,7640600
375600,7640600
375800,7640600
376000,7640600
376200,7640600
376400,7640600
376600,7640600
376800,7640600
377000,7640600
377200,7640600
377400,7640600
377600,7640600
377800,7640600
378000,7640600
378200,7640600
378400,7640600
378600,7640600
378800,7640600
314600,7640800
314800,7640800
315000,7640800
315200,7640800
315400,7640800
315600,7640800
315800,7640800
316000,7640800
316200,7640800
316400,7640800
316600,7640800
316800,7640800
317000,7640800
317200,7640800
317400,7640800
317600,7640800
317800,7640800
318000,7640800
318200,7640800
318400,7640800
318600,7640800
318800,7640800
319000,7640800
319200,7640800
319400,7640800
319600,7640800
319800,7640800
320000,7640800
320200,7640800
320400,7640800
320600,7640800
320800,7640800
321000,7640800
321200,7640800
321400,7640800
321600,7640800
321800,7640800
322000,7640800
322200,7640800
322400,7640800
322600,7640800
322800,7640800
323000,7640800
323200,7640800
323400,7640800
323600,7640800
323800,7640800
324000,7640800
324200,7640800
324400,7640800
324600,7640800
324800,7640800
325000,7640800
325200,7640800
325400,7640800
325600,7640800
325800,7640800
326000,7640800
326200,7640800
326400,7640800
326600,7640800
326800,7640800
327000,7640800
327200,7640800
327400,7640800
327600,7640800
327800,7640800
328000,7640800
328200,7640800
328400,7640800
328600,7640800
328800,7640800
329000,7640800
329200,7640800
329400,7640800
329600,7640800
329800,7640800
330000,7640800
330200,7640800
330400,7640800
330600,7640800
330800,7640800
331000,7640800
331200,7640800
331400,7640800
331600,7640800
331800,7640800
332000,7640800
332200,7640800
332400,7640800
332600,7640800
332800,7640800
333000,7640800
333200,7640800
333400,7640800
333600,7640800
333800,7640800
334000,7640800
334200,7640800
334400,7640800
334600,7640800
334800,7640800
335000,7640800
335200,7640800
335400,7640800
335600,7640800
335800,7640800
336000,7640800
336200,7640800
336400,7640800
336600,7640800
336800,7640800
337000,7640800
337200,7640800
337400,7640800
337600,7640800
337800,7640800
338000,7640800
338200,7640800
338400,7640800
338600,7640800
338800,7640800
339000,7640800
339200,7640800
339400,7640800
339600,7640800
339800,7640800
340000,7640800
340200,7640800
340400,7640800
340600,7640800
340800,7640800
341000,7640800
341200,7640800
341400,7640800
341600,7640800
341800,7640800
342000,7640800
342200,7640800
342400,7640800
342600,7640800
342800,7640800
343000,7640800
343200,7640800
343400,7640800
343600,7640800
343800,7640800
344000,7640800
344200,7640800
344400,7640800
344600,7640800
344800,7640800
345000,7640800
345200,7640800
345400,7640800
345600,7640800
345800,7640800
346000,7640800
346200,7640800
346400,7640800
346600,7640800
346800,7640800
347000,7640800
347200,7640800
347400,7640800
347600,7640800
347800,7640800
348000,7640800
348200,7640800
348400,7640800
348600,7640800
348800,7640800
349000,7640800
349200,7640800
349400,7640800
349600,7640800
349800,7640800
350000,7640800
350200,7640800
350400,7640800
350600,7640800
350800,7640800
351000,7640800
351200,7640800
351400,7640800
351600,7640800
351800,7640800
352000,7640800
352200,7640800
352400,7640800
352600,7640800
352800,7640800
353000,7640800
353200,7640800
353400,7640800
353600,7640800
353800,7640800
354000,7640800
354200,7640800
354400,7640800
354600,7640800
354800,7640800
355000,7640800
355200,7640800
355400,7640800
355600,7640800
355800,7640800
356000,7640800
356200,7640800
356400,7640800
356600,7640800
356800,7640800
357000,7640800
357200,7640800
357400,7640800
357600,7640800
357800,7640800
358000,7640800
358200,7640800
358400,7640800
358600,7640800
358800,7640800
359000,7640800
359200,7640800
359400,7640800
359600,7640800
359800,7640800
360000,7640800
360200,7640800
360400,7640800
360600,7640800
360800,7640800
361000,7640800
361200,7640800
361400,7640800
361600,7640800
361800,7640800
362000,7640800
362200,7640800
362400,7640800
362600,7640800
362800,7640800
363000,7640800
363200,7640800
363400,7640800
363600,7640800
363800,7640800
364000,7640800
364200,7640800
364400,7640800
364600,7640800
364800,7640800
365000,7640800
365200,7640800
365400,7640800
365600,7640800
365800,7640800
366000,7640800
366200,7640800
366400,7640800
366600,7640800
366800,7640800
367000,7640800
367200,7640800
367400,7640800
367600,7640800
367800,7640800
368000,7640800
368200,7640800
368400,7640800
368600,7640800
368800,7640800
369000,7640800
369200,7640800
369400,7640800
369600,7640800
369800,7640800
370000,7640800
370200,7640800
370400,7640800
370600,7640800
370800,7640800
371000,7640800
371200,7640800
371400,7640800
371600,7640800
371800,7640800
372000,7640800
372200,7640800
372400,7640800
372600,7640800
372800,7640800
373000,7640800
373200,7640800
373400,7640800
373600,7640800
373800,7640800
374000,7640800
374200,7640800
374400,7640800
374600,7640800
374800,7640800
375000,7640800
375200,7640800
375400,7640800
375600,7640800
375800,7640800
376000,7640800
376200,7640800
376400,7640800
376600,7640800
376800,7640800
377000,7640800
377200,7640800
377400,7640800
377600,7640800
377800,7640800
378000,7640800
378200,7640800
378400,7640800
378600,7640800
378800,7640800
314600,7641000
314800,7641000
315000,7641000
315200,7641000
315400,7641000
315600,7641000
315800,7641000
316000,7641000
316200,7641000
316400,7641000
316600,7641000
316800,7641000
317000,7641000
317200,7641000
317400,7641000
317600,7641000
317800,7641000
318000,7641000
318200,7641000
318400,7641000
318600,7641000
318800,7641000
319000,7641000
319200,7641000
319400,7641000
319600,7641000
319800,7641000
320000,7641000
320200,7641000
320400,7641000
320600,7641000
320800,7641000
321000,7641000
321200,7641000
321400,7641000
321600,7641000
321800,7641000
322000,7641000
322200,7641000
322400,7641000
322600,7641000
322800,7641000
323000,7641000
323200,7641000
323400,7641000
323600,7641000
323800,7641000
324000,7641000
324200,7641000
324400,7641000
324600,7641000
324800,7641000
325000,7641000
325200,7641000
325400,7641000
325600,7641000
325800,7641000
326000,7641000
326200,7641000
326400,7641000
326600,7641000
326800,7641000
327000,7641000
327200,7641000
327400,7641000
327600,7641000
327800,7641000
328000,7641000
328200,7641000
328400,7641000
328600,7641000
328800,7641000
329000,7641000
329200,7641000
329400,7641000
329600,7641000
329800,7641000
330000,7641000
330200,7641000
330400,7641000
330600,7641000
330800,7641000
331000,7641000
331200,7641000
331400,7641000
331600,7641000
331800,7641000
332000,7641000
332200,7641000
332400,7641000
332600,7641000
332800,7641000
333000,7641000
333200,7641000
333400,7641000
333600,7641000
333800,7641000
334000,7641000
334200,7641000
334400,7641000
334600,7641000
334800,7641000
335000,7641000
335200,7641000
335400,7641000
335600,7641000
335800,7641000
336000,7641000
336200,7641000
336400,7641000
336600,7641000
336800,7641000
337000,7641000
337200,7641000
337400,7641000
337600,7641000
337800,7641000
338000,7641000
338200,7641000
338400,7641000
338600,7641000
338800,7641000
339000,7641000
339200,7641000
339400,7641000
339600,7641000
339800,7641000
340000,7641000
340200,7641000
340400,7641000
340600,7641000
340800,7641000
341000,7641000
341200,7641000
341400,7641000
341600,7641000
341800,7641000
342000,7641000
342200,7641000
342400,7641000
342600,7641000
342800,7641000
343000,7641000
343200,7641000
343400,7641000
343600,7641000
343800,7641000
344000,7641000
344200,7641000
344400,7641000
344600,7641000
344800,7641000
345000,7641000
345200,7641000
345400,7641000
345600,7641000
345800,7641000
346000,7641000
346200,7641000
346400,7641000
346600,7641000
346800,7641000
347000,7641000
347200,7641000
347400,7641000
347600,7641000
347800,7641000
348000,7641000
348200,7641000
348400,7641000
348600,7641000
348800,7641000
349000,7641000
349200,7641000
349400,7641000
349600,7641000
349800,7641000
350000,7641000
350200,7641000
350400,7641000
350600,7641000
350800,7641000
351000,7641000
351200,7641000
351400,7641000
351600,7641000
351800,7641000
352000,7641000
352200,7641000
352400,7641000
352600,7641000
352800,7641000
353000,7641000
353200,7641000
353400,7641000
353600,7641000
353800,7641000
354000,7641000
354200,7641000
354400,7641000
354600,7641000
354800,7641000
355000,7641000
355200,7641000
355400,7641000
355600,7641000
355800,7641000
356000,7641000
356200,7641000
356400,7641000
356600,7641000
356800,7641000
357000,7641000
357200,7641000
357400,7641000
357600,7641000
357800,7641000
358000,7641000
358200,7641000
358400,7641000
358600,7641000
358800,7641000
359000,7641000
359200,7641000
359400,7641000
359600,7641000
359800,7641000
360000,7641000
360200,7641000
360400,7641000
360600,7641000
360800,7641000
361000,7641000
361200,7641000
361400,7641000
361600,7641000
361800,7641000
362000,7641000
362200,7641000
362400,7641000
362600,7641000
362800,7641000
363000,7641000
363200,7641000
363400,7641000
363600,7641000
363800,7641000
364000,7641000
364200,7641000
364400,7641000
364600,7641000
364800,7641000
365000,7641000
365200,7641000
365400,7641000
365600,7641000
365800,7641000
366000,7641000
366200,7641000
366400,7641000
366600,7641000
366800,7641000
367000,7641000
367200,7641000
367400,7641000
367600,7641000
367800,7641000
368000,7641000
368200,7641000
368400,7641000
368600,7641000
368800,7641000
369000,7641000
369200,7641000
369400,7641000
369600,7641000
369800,7641000
370000,7641000
370200,7641000
370400,7641000
370600,7641000
370800,7641000
371000,7641000
371200,7641000
371400,7641000
371600,7641000
371800,7641000
372000,7641000
372200,7641000
372400,7641000
372600,7641000
372800,7641000
373000,7641000
373200,7641000
373400,7641000
373600,7641000
373800,7641000
374000,7641000
374200,7641000
374400,7641000
374600,7641000
374800,7641000
375000,7641000
375200,7641000
375400,7641000
375600,7641000
375800,7641000
376000,7641000
376200,7641000
376400,7641000
376600,7641000
376800,7641000
377000,7641000
377200,7641000
377400,7641000
377600,7641000
377800,7641000
378000,7641000
378200,7641000
378400,7641000
378600,7641000
378800,7641000
314600,7641200
314800,7641200
315000,7641200
315200,7641200
315400,7641200
315600,7641200
315800,7641200
316000,7641200
316200,7641200
316400,7641200
316600,7641200
316800,7641200
317000,7641200
317200,7641200
317400,7641200
317600,7641200
317800,7641200
318000,7641200
318200,7641200
318400,7641200
318600,7641200
318800,7641200
319000,7641200
319200,7641200
319400,7641200
319600,7641200
319800,7641200
320000,7641200
320200,7641200
320400,7641200
320600,7641200
320800,7641200
321000,7641200
321200,7641200
321400,7641200
321600,7641200
321800,7641200
322000,7641200
322200,7641200
322400,7641200
322600,7641200
322800,7641200
323000,7641200
323200,7641200
323400,7641200
323600,7641200
323800,7641200
324000,7641200
324200,7641200
324400,7641200
324600,7641200
324800,7641200
325000,7641200
325200,7641200
325400,7641200
325600,7641200
325800,7641200
326000,7641200
326200,7641200
326400,7641200
326600,7641200
326800,7641200
327000,7641200
327200,7641200
327400,7641200
327600,7641200
327800,7641200
328000,7641200
328200,7641200
328400,7641200
328600,7641200
328800,7641200
329000,7641200
329200,7641200
329400,7641200
329600,7641200
329800,7641200
330000,7641200
330200,7641200
330400,7641200
330600,7641200
330800,7641200
331000,7641200
331200,7641200
331400,7641200
331600,7641200
331800,7641200
332000,7641200
332200,7641200
332400,7641200
332600,7641200
332800,7641200
333000,7641200
333200,7641200
333400,7641200
333600,7641200
333800,7641200
334000,7641200
334200,7641200
334400,7641200
334600,7641200
334800,7641200
335000,7641200
335200,7641200
335400,7641200
335600,7641200
335800,7641200
336000,7641200
336200,7641200
336400,7641200
336600,7641200
336800,7641200
337000,7641200
337200,7641200
337400,7641200
337600,7641200
337800,7641200
338000,7641200
338200,7641200
338400,7641200
338600,7641200
338800,7641200
339000,7641200
339200,7641200
339400,7641200
339600,7641200
339800,7641200
340000,7641200
340200,7641200
340400,7641200
340600,7641200
340800,7641200
341000,7641200
341200,7641200
341400,7641200
341600,7641200
341800,7641200
342000,7641200
342200,7641200
342400,7641200
342600,7641200
342800,7641200
343000,7641200
343200,7641200
343400,7641200
343600,7641200
343800,7641200
344000,7641200
344200,7641200
344400,7641200
344600,7641200
344800,7641200
345000,7641200
345200,7641200
345400,7641200
345600,7641200
345800,7641200
346000,7641200
346200,7641200
346400,7641200
346600,7641200
346800,7641200
347000,7641200
347200,7641200
347400,7641200
347600,7641200
347800,7641200
348000,7641200
348200,7641200
348400,7641200
348600,7641200
348800,7641200
349000,7641200
349200,7641200
349400,7641200
349600,7641200
349800,7641200
350000,7641200
350200,7641200
350400,7641200
350600,7641200
350800,7641200
351000,7641200
351200,7641200
351400,7641200
351600,7641200
351800,7641200
352000,7641200
352200,7641200
352400,7641200
352600,7641200
352800,7641200
353000,7641200
353200,7641200
353400,7641200
353600,7641200
353800,7641200
354000,7641200
354200,7641200
354400,7641200
354600,7641200
354800,7641200
355000,7641200
355200,7641200
355400,7641200
355600,7641200
355800,7641200
356000,7641200
356200,7641200
356400,7641200
356600,7641200
356800,7641200
357000,7641200
357200,7641200
357400,7641200
357600,7641200
357800,7641200
358000,7641200
358200,7641200
358400,7641200
358600,7641200
358800,7641200
359000,7641200
359200,7641200
359400,7641200
359600,7641200
359800,7641200
360000,7641200
360200,7641200
360400,7641200
360600,7641200
360800,7641200
361000,7641200
361200,7641200
361400,7641200
361600,7641200
361800,7641200
362000,7641200
362200,7641200
362400,7641200
362600,7641200
362800,7641200
363000,7641200
363200,7641200
363400,7641200
363600,7641200
363800,7641200
364000,7641200
364200,7641200
364400,7641200
364600,7641200
364800,7641200
365000,7641200
365200,7641200
365400,7641200
365600,7641200
365800,7641200
366000,7641200
366200,7641200
366400,7641200
366600,7641200
366800,7641200
367000,7641200
367200,7641200
367400,7641200
367600,7641200
367800,7641200
368000,7641200
368200,7641200
368400,7641200
368600,7641200
368800,7641200
369000,7641200
369200,7641200
369400,7641200
369600,7641200
369800,7641200
370000,7641200
370200,7641200
370400,7641200
370600,7641200
370800,7641200
371000,7641200
371200,7641200
371400,7641200
371600,7641200
371800,7641200
372000,7641200
372200,7641200
372400,7641200
372600,7641200
372800,7641200
373000,7641200
373200,7641200
373400,7641200
373600,7641200
373800,7641200
374000,7641200
374200,7641200
374400,7641200
374600,7641200
374800,7641200
375000,7641200
375200,7641200
375400,7641200
375600,7641200
375800,7641200
376000,7641200
376200,7641200
376400,7641200
376600,7641200
376800,7641200
377000,7641200
377200,7641200
377400,7641200
377600,7641200
377800,7641200
378000,7641200
378200,7641200
378400,7641200
378600,7641200
378800,7641200
314600,7641400
314800,7641400
315000,7641400
315200,7641400
315400,7641400
315600,7641400
315800,7641400
316000,7641400
316200,7641400
316400,7641400
316600,7641400
316800,7641400
317000,7641400
317200,7641400
317400,7641400
317600,7641400
317800,7641400
318000,7641400
318200,7641400
318400,7641400
318600,7641400
318800,7641400
319000,7641400
319200,7641400
319400,7641400
319600,7641400
319800,7641400
320000,7641400
320200,7641400
320400,7641400
320600,7641400
320800,7641400
321000,7641400
321200,7641400
321400,7641400
321600,7641400
321800,7641400
322000,7641400
322200,7641400
322400,7641400
322600,7641400
322800,7641400
323000,7641400
323200,7641400
323400,7641400
323600,7641400
323800,7641400
324000,7641400
324200,7641400
324400,7641400
324600,7641400
324800,7641400
325000,7641400
325200,7641400
325400,7641400
325600,7641400
325800,7641400
326000,7641400
326200,7641400
326400,7641400
326600,7641400
326800,7641400
327000,7641400
327200,7641400
327400,7641400
327600,7641400
327800,7641400
328000,7641400
328200,7641400
328400,7641400
328600,7641400
328800,7641400
329000,7641400
329200,7641400
329400,7641400
329600,7641400
329800,7641400
330000,7641400
330200,7641400
330400,7641400
330600,7641400
330800,7641400
331000,7641400
331200,7641400
331400,7641400
331600,7641400
331800,7641400
332000,7641400
332200,7641400
332400,7641400
332600,7641400
332800,7641400
333000,7641400
333200,7641400
333400,7641400
333600,7641400
333800,7641400
334000,7641400
334200,7641400
334400,7641400
334600,7641400
334800,7641400
335000,7641400
335200,7641400
335400,7641400
335600,7641400
335800,7641400
336000,7641400
336200,7641400
336400,7641400
336600,7641400
336800,7641400
337000,7641400
337200,7641400
337400,7641400
337600,7641400
337800,7641400
338000,7641400
338200,7641400
338400,7641400
338600,7641400
338800,7641400
339000,7641400
339200,7641400
339400,7641400
339600,7641400
339800,7641400
340000,7641400
340200,7641400
340400,7641400
340600,7641400
340800,7641400
341000,7641400
341200,7641400
341400,7641400
341600,7641400
341800,7641400
342000,7641400
342200,7641400
342400,7641400
342600,7641400
342800,7641400
343000,7641400
343200,7641400
343400,7641400
343600,7641400
343800,7641400
344000,7641400
344200,7641400
344400,7641400
344600,7641400
344800,7641400
345000,7641400
345200,7641400
345400,7641400
345600,7641400
345800,7641400
346000,7641400
346200,7641400
346400,7641400
346600,7641400
346800,7641400
347000,7641400
347200,7641400
347400,7641400
347600,7641400
347800,7641400
348000,7641400
348200,7641400
348400,7641400
348600,7641400
348800,7641400
349000,7641400
349200,7641400
349400,7641400
349600,7641400
349800,7641400
350000,7641400
350200,7641400
350400,7641400
350600,7641400
350800,7641400
351000,7641400
351200,7641400
351400,7641400
351600,7641400
351800,7641400
352000,7641400
352200,7641400
352400,7641400
352600,7641400
352800,7641400
353000,7641400
353200,7641400
353400,7641400
353600,7641400
353800,7641400
354000,7641400
354200,7641400
354400,7641400
354600,7641400
354800,7641400
355000,7641400
355200,7641400
355400,7641400
355600,7641400
355800,7641400
356000,7641400
356200,7641400
356400,7641400
356600,7641400
356800,7641400
357000,7641400
357200,7641400
357400,7641400
357600,7641400
357800,7641400
358000,7641400
358200,7641400
358400,7641400
358600,7641400
358800,7641400
359000,7641400
359200,7641400
359400,7641400
359600,7641400
359800,7641400
360000,7641400
360200,7641400
360400,7641400
360600,7641400
360800,7641400
361000,7641400
361200,7641400
361400,7641400
361600,7641400
361800,7641400
362000,7641400
362200,7641400
362400,7641400
362600,7641400
362800,7641400
363000,7641400
363200,7641400
363400,7641400
363600,7641400
363800,7641400
364000,7641400
364200,7641400
364400,7641400
364600,7641400
364800,7641400
365000,7641400
365200,7641400
365400,7641400
365600,7641400
365800,7641400
366000,7641400
366200,7641400
366400,7641400
366600,7641400
366800,7641400
367000,7641400
367200,7641400
367400,7641400
367600,7641400
367800,7641400
368000,7641400
368200,7641400
368400,7641400
368600,7641400
368800,7641400
369000,7641400
369200,7641400
369400,7641400
369600,7641400
369800,7641400
370000,7641400
370200,7641400
370400,7641400
370600,7641400
370800,7641400
371000,7641400
371200,7641400
371400,7641400
371600,7641400
371800,7641400
372000,7641400
372200,7641400
372400,7641400
372600,7641400
372800,7641400
373000,7641400
373200,7641400
373400,7641400
373600,7641400
373800,7641400
374000,7641400
374200,7641400
374400,7641400
374600,7641400
374800,7641400
375000,7641400
375200,7641400
375400,7641400
375600,7641400
375800,7641400
376000,7641400
376200,7641400
376400,7641400
376600,7641400
376800,7641400
377000,7641400
377200,7641400
377400,7641400
377600,7641400
377800,7641400
378000,7641400
378200,7641400
378400,7641400
378600,7641400
378800,7641400
314600,7641600
314800,7641600
315000,7641600
315200,7641600
315400,7641600
315600,7641600
315800,7641600
316000,7641600
316200,7641600
316400,7641600
316600,7641600
316800,7641600
317000,7641600
317200,7641600
317400,7641600
317600,7641600
317800,7641600
318000,7641600
318200,7641600
318400,7641600
318600,7641600
318800,7641600
319000,7641600
319200,7641600
319400,7641600
319600,7641600
319800,7641600
320000,7641600
320200,7641600
320400,7641600
320600,7641600
320800,7641600
321000,7641600
321200,7641600
321400,7641600
321600,7641600
321800,7641600
322000,7641600
322200,7641600
322400,7641600
322600,7641600
322800,7641600
323000,7641600
323200,7641600
323400,7641600
323600,7641600
323800,7641600
324000,7641600
324200,7641600
324400,7641600
324600,7641600
324800,7641600
325000,7641600
325200,7641600
325400,7641600
325600,7641600
325800,7641600
326000,7641600
326200,7641600
326400,7641600
326600,7641600
326800,7641600
327000,7641600
327200,7641600
327400,7641600
327600,7641600
327800,7641600
328000,7641600
328200,7641600
328400,7641600
328600,7641600
328800,7641600
329000,7641600
329200,7641600
329400,7641600
329600,7641600
329800,7641600
330000,7641600
330200,7641600
330400,7641600
330600,7641600
330800,7641600
331000,7641600
331200,7641600
331400,7641600
331600,7641600
331800,7641600
332000,7641600
332200,7641600
332400,7641600
332600,7641600
332800,7641600
333000,7641600
333200,7641600
333400,7641600
333600,7641600
333800,7641600
334000,7641600
334200,7641600
334400,7641600
334600,7641600
334800,7641600
335000,7641600
335200,7641600
335400,7641600
335600,7641600
335800,7641600
336000,7641600
336200,7641600
336400,7641600
336600,7641600
336800,7641600
337000,7641600
337200,7641600
337400,7641600
337600,7641600
337800,7641600
338000,7641600
338200,7641600
338400,7641600
338600,7641600
338800,7641600
339000,7641600
339200,7641600
339400,7641600
339600,7641600
339800,7641600
340000,7641600
340200,7641600
340400,7641600
340600,7641600
340800,7641600
341000,7641600
341200,7641600
341400,7641600
341600,7641600
341800,7641600
342000,7641600
342200,7641600
342400,7641600
342600,7641600
342800,7641600
343000,7641600
343200,7641600
343400,7641600
343600,7641600
343800,7641600
344000,7641600
344200,7641600
344400,7641600
344600,7641600
344800,7641600
345000,7641600
345200,7641600
345400,7641600
345600,7641600
345800,7641600
346000,7641600
346200,7641600
346400,7641600
346600,7641600
346800,7641600
347000,7641600
347200,7641600
347400,7641600
347600,7641600
347800,7641600
348000,7641600
348200,7641600
348400,7641600
348600,7641600
348800,7641600
349000,7641600
349200,7641600
349400,7641600
349600,7641600
349800,7641600
350000,7641600
350200,7641600
350400,7641600
350600,7641600
350800,7641600
351000,7641600
351200,7641600
351400,7641600
351600,7641600
351800,7641600
352000,7641600
352200,7641600
352400,7641600
352600,7641600
352800,7641600
353000,7641600
353200,7641600
353400,7641600
353600,7641600
353800,7641600
354000,7641600
354200,7641600
354400,7641600
354600,7641600
354800,7641600
355000,7641600
355200,7641600
355400,7641600
355600,7641600
355800,7641600
356000,7641600
356200,7641600
356400,7641600
356600,7641600
356800,7641600
357000,7641600
357200,7641600
357400,7641600
357600,7641600
357800,7641600
358000,7641600
358200,7641600
358400,7641600
358600,7641600
358800,7641600
359000,7641600
359200,7641600
359400,7641600
359600,7641600
359800,7641600
360000,7641600
360200,7641600
360400,7641600
360600,7641600
360800,7641600
361000,7641600
361200,7641600
361400,7641600
361600,7641600
361800,7641600
362000,7641600
362200,7641600
362400,7641600
362600,7641600
362800,7641600
363000,7641600
363200,7641600
363400,7641600
363600,7641600
363800,7641600
364000,7641600
364200,7641600
364400,7641600
364600,7641600
364800,7641600
365000,7641600
365200,7641600
365400,7641600
365600,7641600
365800,7641600
366000,7641600
366200,7641600
366400,7641600
366600,7641600
366800,7641600
367000,7641600
367200,7641600
367400,7641600
367600,7641600
367800,7641600
368000,7641600
368200,7641600
368400,7641600
368600,7641600
368800,7641600
369000,7641600
369200,7641600
369400,7641600
369600,7641600
369800,7641600
370000,7641600
370200,7641600
370400,7641600
370600,7641600
370800,7641600
371000,7641600
371200,7641600
371400,7641600
371600,7641600
371800,7641600
372000,7641600
372200,7641600
372400,7641600
372600,7641600
372800,7641600
373000,7641600
373200,7641600
373400,7641600
373600,7641600
373800,7641600
374000,7641600
374200,7641600
374400,7641600
374600,7641600
374800,7641600
375000,7641600
375200,7641600
375400,7641600
375600,7641600
375800,7641600
376000,7641600
376200,7641600
376400,7641600
376600,7641600
376800,7641600
377000,7641600
377200,7641600
377400,7641600
377600,7641600
377800,7641600
378000,7641600
378200,7641600
378400,7641600
378600,7641600
378800,7641600
314600,7641800
314800,7641800
315000,7641800
315200,7641800
315400,7641800
315600,7641800
315800,7641800
316000,7641800
316200,7641800
316400,7641800
316600,7641800
316800,7641800
317000,7641800
317200,7641800
317400,7641800
317600,7641800
317800,7641800
318000,7641800
318200,7641800
318400,7641800
318600,7641800
318800,7641800
319000,7641800
319200,7641800
319400,7641800
319600,7641800
319800,7641800
320000,7641800
320200,7641800
320400,7641800
320600,7641800
320800,7641800
321000,7641800
321200,7641800
321400,7641800
321600,7641800
321800,7641800
322000,7641800
322200,7641800
322400,7641800
322600,7641800
322800,7641800
323000,7641800
323200,7641800
323400,7641800
323600,7641800
323800,7641800
324000,7641800
324200,7641800
324400,7641800
324600,7641800
324800,7641800
325000,7641800
325200,7641800
325400,7641800
325600,7641800
325800,7641800
326000,7641800
326200,7641800
326400,7641800
326600,7641800
326800,7641800
327000,7641800
327200,7641800
327400,7641800
327600,7641800
327800,7641800
328000,7641800
328200,7641800
328400,7641800
328600,7641800
328800,7641800
329000,7641800
329200,7641800
329400,7641800
329600,7641800
329800,7641800
330000,7641800
330200,7641800
330400,7641800
330600,7641800
330800,7641800
331000,7641800
331200,7641800
331400,7641800
331600,7641800
331800,7641800
332000,7641800
332200,7641800
332400,7641800
332600,7641800
332800,7641800
333000,7641800
333200,7641800
333400,7641800
333600,7641800
333800,7641800
334000,7641800
334200,7641800
334400,7641800
334600,7641800
334800,7641800
335000,7641800
335200,7641800
335400,7641800
335600,7641800
335800,7641800
336000,7641800
336200,7641800
336400,7641800
336600,7641800
336800,7641800
337000,7641800
337200,7641800
337400,7641800
337600,7641800
337800,7641800
338000,7641800
338200,7641800
338400,7641800
338600,7641800
338800,7641800
339000,7641800
339200,7641800
339400,7641800
339600,7641800
339800,7641800
340000,7641800
340200,7641800
340400,7641800
340600,7641800
340800,7641800
341000,7641800
341200,7641800
341400,7641800
341600,7641800
341800,7641800
342000,7641800
342200,7641800
342400,7641800
342600,7641800
342800,7641800
343000,7641800
343200,7641800
343400,7641800
343600,7641800
343800,7641800
344000,7641800
344200,7641800
344400,7641800
344600,7641800
344800,7641800
345000,7641800
345200,7641800
345400,7641800
345600,7641800
345800,7641800
346000,7641800
346200,7641800
346400,7641800
346600,7641800
346800,7641800
347000,7641800
347200,7641800
347400,7641800
347600,7641800
347800,7641800
348000,7641800
348200,7641800
348400,7641800
348600,7641800
348800,7641800
349000,7641800
349200,7641800
349400,7641800
349600,7641800
349800,7641800
350000,7641800
350200,7641800
350400,7641800
350600,7641800
350800,7641800
351000,7641800
351200,7641800
351400,7641800
351600,7641800
351800,7641800
352000,7641800
352200,7641800
352400,7641800
352600,7641800
352800,7641800
353000,7641800
353200,7641800
353400,7641800
353600,7641800
353800,7641800
354000,7641800
354200,7641800
354400,7641800
354600,7641800
354800,7641800
355000,7641800
355200,7641800
355400,7641800
355600,7641800
355800,7641800
356000,7641800
356200,7641800
356400,7641800
356600,7641800
356800,7641800
357000,7641800
357200,7641800
357400,7641800
357600,7641800
357800,7641800
358000,7641800
358200,7641800
358400,7641800
358600,7641800
358800,7641800
359000,7641800
359200,7641800
359400,7641800
359600,7641800
359800,7641800
360000,7641800
360200,7641800
360400,7641800
360600,7641800
360800,7641800
361000,7641800
361200,7641800
361400,7641800
361600,7641800
361800,7641800
362000,7641800
362200,7641800
362400,7641800
362600,7641800
362800,7641800
363000,7641800
363200,7641800
363400,7641800
363600,7641800
363800,7641800
364000,7641800
364200,7641800
364400,7641800
364600,7641800
364800,7641800
365000,7641800
365200,7641800
365400,7641800
365600,7641800
365800,7641800
366000,7641800
366200,7641800
366400,7641800
366600,7641800
366800,7641800
367000,7641800
367200,7641800
367400,7641800
367600,7641800
367800,7641800
368000,7641800
368200,7641800
368400,7641800
368600,7641800
368800,7641800
369000,7641800
369200,7641800
369400,7641800
369600,7641800
369800,7641800
370000,7641800
370200,7641800
370400,7641800
370600,7641800
370800,7641800
371000,7641800
371200,7641800
371400,7641800
371600,7641800
371800,7641800
372000,7641800
372200,7641800
372400,7641800
372600,7641800
372800,7641800
373000,7641800
373200,7641800
373400,7641800
373600,7641800
373800,7641800
374000,7641800
374200,7641800
374400,7641800
374600,7641800
374800,7641800
375000,7641800
375200,7641800
375400,7641800
375600,7641800
375800,7641800
376000,7641800
376200,7641800
376400,7641800
